时间,经度,纬度,GPS状态
14:54:41,30.49285649666667,114.41600748666667,4
14:54:42,30.492831063333334,114.41601182833334,4
14:54:43,30.492802266666665,114.41601364333333,4
14:54:44,30.492776695,114.41600865833334,4
14:54:45,30.492753588333333,114.41600112666667,4
14:54:46,30.492733991666668,114.41598985333333,4
14:54:47,30.492722111666666,114.41598163833334,4
14:54:48,30.492717818333333,114.41597691166666,4
14:54:49,30.49271475666667,114.41597615833334,4
14:54:50,30.49270362,114.41597631666667,4
14:54:51,30.492683638333332,114.41597466166667,4
14:54:52,30.492664408333333,114.41596835333333,4
14:54:53,30.492651775,114.41596191333333,4
14:54:54,30.492644248333335,114.41595892166667,4
14:54:55,30.492639231666665,114.41595746,4
14:54:56,30.492639773333334,114.41595779333333,4
14:54:57,30.492639228333335,114.41595773166667,4
14:54:58,30.492639358333335,114.41595816666667,4
14:54:59,30.492639371666666,114.415958075,4
14:55:0,30.492639396666668,114.41595812666667,4
14:55:1,30.492639401666665,114.41595811,4
14:55:2,30.492639423333333,114.41595802666667,4
14:55:3,30.492639375,114.41595805166666,4
14:55:4,30.492639378333333,114.41595797166667,4
14:55:5,30.492639386666667,114.41595804,4
14:55:6,30.49263935,114.41595803666667,4
14:55:7,30.492639336666667,114.41595802166667,4
14:55:8,30.492639441666668,114.41595811166667,4
14:55:9,30.492639435,114.41595811333333,4
14:55:10,30.492639408333332,114.415958115,4
14:55:11,30.492639435,114.415958035,4
14:55:12,30.492639395,114.41595806333333,4
14:55:13,30.492639408333332,114.41595803,4
14:55:14,30.492639381666667,114.41595803833333,4
14:55:15,30.49263937,114.41595800833333,4
14:55:16,30.492639366666666,114.41595804,4
14:55:17,30.492639321666665,114.41595807,4
14:55:18,30.49263943,114.41595815333334,4
14:55:19,30.492639421666667,114.41595815166667,4
14:55:20,30.492639405,114.41595807333333,4
14:55:21,30.492639398333335,114.41595810833333,4
14:55:22,30.492639385,114.41595811666667,4
14:55:23,30.492639368333332,114.415958215,4
14:55:24,30.492639351666668,114.415958225,4
14:55:25,30.492639361666665,114.41595809166667,4
14:55:26,30.492639323333332,114.41595814,4
14:55:27,30.492639333333333,114.415958145,4
14:55:28,30.492639423333333,114.41595822333333,4
14:55:29,30.492639421666667,114.415958145,4
14:55:30,30.492639405,114.4159582,4
14:55:31,30.492639381666667,114.41595818166667,4
14:55:32,30.492639365,114.41595821666667,4
14:55:33,30.49263939,114.41595817333334,4
14:55:34,30.492639348333334,114.41595817166667,4
14:55:35,30.492639388333334,114.41595815666666,4
14:55:36,30.49263937,114.41595809666667,4
14:55:37,30.492639366666666,114.41595809333333,4
14:55:38,30.492639446666665,114.41595823166666,4
14:55:39,30.49263942,114.41595822666666,4
14:55:40,30.49263940333333,114.41595826666666,4
14:55:41,30.49263943,114.415958185,4
14:55:42,30.492639405,114.41595809333333,4
14:55:43,30.492639391666668,114.415958075,4
14:55:44,30.492639378333333,114.415958105,4
14:55:45,30.492639378333333,114.41595805833333,4
14:55:46,30.492639345,114.415958075,4
14:55:47,30.492639366666666,114.41595799,4
14:55:48,30.492639305,114.41595806833334,4
14:55:49,30.492639443333335,114.415958145,4
14:55:50,30.492639426666667,114.41595815666666,4
14:55:51,30.492639418333333,114.41595812166666,4
14:55:52,30.49263940333333,114.41595810333334,4
14:55:53,30.492639441666668,114.41595807166667,4
14:55:54,30.492639378333333,114.41595812166666,4
14:55:55,30.492639446666665,114.41595807666667,4
14:55:56,30.492636336666667,114.41595795166667,4
14:55:57,30.492625063333332,114.41595898833333,4
14:55:58,30.492609158333334,114.41595627333334,4
14:55:59,30.492591945,114.41595369166667,4
14:56:0,30.49256918,114.41595360666666,4
14:56:1,30.492539928333333,114.41595470666667,4
14:56:2,30.49250808,114.41595571333333,4
14:56:3,30.492475171666666,114.41595483,4
14:56:4,30.49243765,114.41595123,4
14:56:5,30.492395778333332,114.415946375,4
14:56:6,30.492352698333335,114.41594145166667,4
14:56:7,30.492307965,114.41593546333333,4
14:56:8,30.492261735,114.41592968166667,4
14:56:9,30.492214773333334,114.41592442,4
14:56:10,30.492167988333332,114.4159191,4
14:56:11,30.492122171666665,114.41591328,4
14:56:12,30.492077188333333,114.41590681833334,4
14:56:13,30.49203258,114.41590169,4
14:56:14,30.491988843333335,114.41589732,4
14:56:15,30.491946668333334,114.41589269166667,4
14:56:16,30.491905051666667,114.41588760333333,4
14:56:17,30.491860556666666,114.41588187833334,4
14:56:18,30.491815323333334,114.415877295,4
14:56:19,30.491771693333334,114.41587288333334,4
14:56:20,30.491732446666667,114.41586739666667,4
14:56:21,30.491696805,114.41586287,4
14:56:22,30.49166204,114.415860645,4
14:56:23,30.49162936666667,114.41586229833334,4
14:56:24,30.49160288,114.41586408166667,4
14:56:25,30.49158339,114.41587205,4
14:56:26,30.491560486666668,114.41587973833333,4
14:56:27,30.491530591666667,114.41587817166666,4
14:56:28,30.491493903333332,114.41586752,4
14:56:29,30.491455466666668,114.41585458166666,4
14:56:30,30.491417463333335,114.41584684666667,4
14:56:31,30.491378871666665,114.41585051833333,4
14:56:32,30.491336665,114.41585299833334,4
14:56:33,30.491293636666665,114.4158488,4
14:56:34,30.491249948333333,114.41584448333333,4
14:56:35,30.491205915,114.41584172666667,4
14:56:36,30.491162411666668,114.4158371,4
14:56:37,30.491120488333333,114.415829485,4
14:56:38,30.491078293333334,114.41582366833333,4
14:56:39,30.491034673333335,114.41582080166667,4
14:56:40,30.490989596666665,114.41581917833334,4
14:56:41,30.49094408,114.41581683666666,4
14:56:42,30.49089919,114.41581500166667,4
14:56:43,30.49085375,114.41581331666667,4
14:56:44,30.490808016666666,114.41581108666666,4
14:56:45,30.490760505,114.41580828833334,4
14:56:46,30.490710213333333,114.41580639666667,4
14:56:47,30.490655346666667,114.41580378666667,4
14:56:48,30.49059617,114.41580187,4
14:56:49,30.49053533,114.41579970833334,4
14:56:50,30.490473313333332,114.41579775333334,4
14:56:51,30.490411545,114.41579472166667,4
14:56:52,30.49034991,114.41579201833333,4
14:56:53,30.49028903,114.41578860166666,4
14:56:54,30.490231573333332,114.41578648,4
14:56:55,30.490182626666666,114.41578766333333,4
14:56:56,30.490136776666667,114.41579031166667,4
14:56:57,30.490090643333332,114.41578942,4
14:56:58,30.490042621666667,114.41578736166667,4
14:56:59,30.489995958333335,114.41578558166667,4
14:57:0,30.489954961666665,114.41578377,4
14:57:1,30.489918405,114.415782275,4
14:57:2,30.489890333333335,114.41578146333333,4
14:57:3,30.489865113333334,114.41578205666667,4
14:57:4,30.489835075,114.41578473333334,4
14:57:5,30.48980058,114.41578551666667,4
14:57:6,30.489764526666665,114.41578511666667,4
14:57:7,30.489729941666667,114.41578477333333,4
14:57:8,30.489694433333334,114.41578515333333,4
14:57:9,30.489658763333335,114.41578692666667,4
14:57:10,30.489629851666667,114.41579057666667,4
14:57:11,30.489608035,114.41578905833333,4
14:57:12,30.489594661666665,114.41578204166666,4
14:57:13,30.489588303333335,114.41577282833333,4
14:57:14,30.489586293333332,114.41576163833334,4
14:57:15,30.489586316666667,114.41575122333333,4
14:57:16,30.489586445,114.41574731666667,4
14:57:17,30.489586196666668,114.41574836666666,4
14:57:18,30.489586056666667,114.41574837666667,4
14:57:19,30.489586296666666,114.41574840166666,4
14:57:20,30.489586271666667,114.41574847,4
14:57:21,30.489586288333335,114.41574848666667,4
14:57:22,30.489586246666665,114.415748485,4
14:57:23,30.489586223333333,114.41574846833333,4
14:57:24,30.489586228333334,114.415748445,4
14:57:25,30.489586175,114.41574851333333,4
14:57:26,30.489586261666666,114.41574848166667,4
14:57:27,30.489586185,114.415748505,4
14:57:28,30.48958624833333,114.41574854833334,4
14:57:29,30.489586205,114.41574852,4
14:57:30,30.489586243333335,114.41574866166667,4
14:57:31,30.489586215,114.41574861333334,4
14:57:32,30.489586246666665,114.41574862666667,4
14:57:33,30.489586245,114.41574861666666,4
14:57:34,30.489586205,114.4157486,4
14:57:35,30.489586188333334,114.41574858666667,4
14:57:36,30.489586171666666,114.415748585,4
14:57:37,30.489586175,114.41574864166667,4
14:57:38,30.489586198333335,114.41574870333334,4
14:57:39,30.489586283333335,114.41574863,4
14:57:40,30.489586266666667,114.41574874833333,4
14:57:41,30.489586215,114.41574871,4
14:57:42,30.489586196666668,114.41574871,4
14:57:43,30.489586195,114.41574868,4
14:57:44,30.489586186666667,114.41574873166667,4
14:57:45,30.489586151666668,114.41574873666667,4
14:57:46,30.489586153333335,114.41574873166667,4
14:57:47,30.48958611,114.41574868666666,4
14:57:48,30.48958612,114.41574867,4
14:57:49,30.48958609,114.41574863666666,4
14:57:50,30.489586165,114.41574875333333,4
14:57:51,30.489586156666668,114.41574872666666,4
14:57:52,30.489586196666668,114.41574870166667,4
14:57:53,30.489586198333335,114.41574874166666,4
14:57:54,30.48958615,114.41574880166667,4
14:57:55,30.489586146666667,114.415748775,4
14:57:56,30.489586115,114.41574881333334,4
14:57:57,30.48958613,114.41574879666666,4
14:57:58,30.489586085,114.41574873666667,4
14:57:59,30.489586151666668,114.41574868,4
14:58:0,30.489586125,114.41574882,4
14:58:1,30.48958617,114.41574880666667,4
14:58:2,30.489586123333332,114.415748795,4
14:58:3,30.489586133333333,114.41574882,4
14:58:4,30.489586195,114.41574876666667,4
14:58:5,30.489586255,114.41574874,4
14:58:6,30.489586321666668,114.41575219666667,4
14:58:7,30.489586361666667,114.41575606333333,4
14:58:8,30.489586703333334,114.4157584,4
14:58:9,30.489585288333334,114.41576090166667,4
14:58:10,30.489578206666668,114.41575906833333,4
14:58:11,30.489563915,114.41575867,4
14:58:12,30.489545695,114.41575700833333,4
14:58:13,30.489523658333333,114.41575616833333,4
14:58:14,30.489500508333332,114.41575854666667,4
14:58:15,30.489474695,114.415761225,4
14:58:16,30.48944805,114.41576176166667,4
14:58:17,30.489420458333335,114.4157604,4
14:58:18,30.489390706666665,114.41575898333333,4
14:58:19,30.489359291666666,114.415756225,4
14:58:20,30.489327983333332,114.41575053833333,4
14:58:21,30.489296735,114.41574523,4
14:58:22,30.489264976666668,114.41574457166666,4
14:58:23,30.48923273833333,114.41574824333334,4
14:58:24,30.489200023333332,114.415748225,4
14:58:25,30.48916836,114.41574149333333,4
14:58:26,30.489140601666666,114.41573638833333,4
14:58:27,30.489114198333333,114.415732365,4
14:58:28,30.489088321666667,114.41573018666666,4
14:58:29,30.489064748333334,114.41572843333333,4
14:58:30,30.489044998333334,114.41572595333334,4
14:58:31,30.48902874,114.41572375,4
14:58:32,30.489012983333332,114.415722375,4
14:58:33,30.488999981666666,114.415717035,4
14:58:34,30.48898876333333,114.41570144666667,4
14:58:35,30.488982043333333,114.41567658333334,4
14:58:36,30.488978955,114.415642055,4
14:58:37,30.488980475,114.415597775,4
14:58:38,30.488983746666666,114.415546575,4
14:58:39,30.488990051666665,114.41549129166667,4
14:58:40,30.48899689,114.41543573833333,4
14:58:41,30.489003335,114.415379395,4
14:58:42,30.489009576666668,114.41532357333334,4
14:58:43,30.48901512,114.415267135,4
14:58:44,30.489021131666668,114.415210525,4
14:58:45,30.489027373333332,114.41515463333333,4
14:58:46,30.489033053333333,114.41510013166666,4
14:58:47,30.489041618333335,114.41504871833334,4
14:58:48,30.489052358333332,114.41500356666667,4
14:58:49,30.489062761666666,114.41496053166667,4
14:58:50,30.489073683333334,114.414921105,4
14:58:51,30.489083565,114.41488778666667,4
14:58:52,30.48909116,114.41485933333334,4
14:58:53,30.489096806666666,114.414833975,4
14:58:54,30.489102403333334,114.41481418333333,4
14:58:55,30.489105523333333,114.41479941333333,4
14:58:56,30.489106696666667,114.414792345,4
14:58:57,30.489106625,114.41478942333333,4
14:58:58,30.489106625,114.41478942333333,4
14:58:59,30.48910649,114.41478910333333,4
14:59:0,30.489106558333333,114.41478911833333,4
14:59:1,30.489106575,114.41478905,4
14:59:2,30.489106551666666,114.41478942333333,4
14:59:3,30.48910654,114.41478957,4
14:59:4,30.489106558333333,114.41478963,4
14:59:5,30.48910656,114.414789585,4
14:59:6,30.489106425,114.41478959166666,4
14:59:7,30.489106446666668,114.414789455,4
14:59:8,30.489106453333335,114.414789505,4
14:59:9,30.489106516666666,114.41478953,4
14:59:10,30.489106478333333,114.41478949833333,4
14:59:11,30.489106425,114.41478956166667,4
14:59:12,30.489106488333334,114.41478957333334,4
14:59:13,30.489106485,114.41478963833333,4
14:59:14,30.489106455,114.41478960333333,4
14:59:15,30.489106446666668,114.414789555,4
14:59:16,30.489106398333334,114.41478954833333,4
14:59:17,30.489106431666666,114.41478945166666,4
14:59:18,30.489106415,114.414789535,4
14:59:19,30.48910641333333,114.41478950166666,4
14:59:20,30.48910641,114.41478948666666,4
14:59:21,30.489106435,114.414789485,4
14:59:22,30.48910649,114.41478966833333,4
14:59:23,30.48910649666667,114.4147896,4
14:59:24,30.489106415,114.414789655,4
14:59:25,30.489106406666668,114.414789605,4
14:59:26,30.489106393333334,114.41478960333333,4
14:59:27,30.489106401666668,114.41478955833334,4
14:59:28,30.489106421666666,114.4147895,4
14:59:29,30.489106373333332,114.41478948833333,4
14:59:30,30.489106363333335,114.41478952333334,4
14:59:31,30.489106403333334,114.414789505,4
14:59:32,30.489106566666667,114.41478968666667,4
14:59:33,30.489106446666668,114.41478968666667,4
14:59:34,30.489106435,114.41478970166666,4
14:59:35,30.489106373333332,114.41478970833333,4
14:59:36,30.489106401666668,114.41478968166666,4
14:59:37,30.489106533333334,114.41478964333334,4
14:59:38,30.489106578333335,114.41478968333334,4
14:59:39,30.489106541666665,114.41478962833334,4
14:59:40,30.489106515,114.41478959166666,4
14:59:41,30.489106545,114.41478954833333,4
14:59:42,30.489106573333334,114.41478967666667,4
14:59:43,30.489106601666666,114.41478971333333,4
14:59:44,30.489106576666668,114.41478966833333,4
14:59:45,30.48910654,114.41478965,4
14:59:46,30.489106568333334,114.41478966666666,4
14:59:47,30.489106546666665,114.41478962333333,4
14:59:48,30.489106545,114.41478953833334,4
14:59:49,30.489106493333335,114.41478950833333,4
14:59:50,30.48910651,114.41478955833334,4
14:59:51,30.48910649666667,114.41478957,4
14:59:52,30.489106545,114.41478963333333,4
14:59:53,30.489106523333334,114.41478968333334,4
14:59:54,30.489106501666665,114.414789675,4
14:59:55,30.489106483333334,114.41478969,4
14:59:56,30.489106486666667,114.41478968666667,4
14:59:57,30.48910641333333,114.41478967833334,4
14:59:58,30.489106421666666,114.41478964833334,4
14:59:59,30.489106416666665,114.41478967833334,4
15:0:0,30.489106441666667,114.41478964333334,4
15:0:1,30.489106405,114.414789615,4
15:0:2,30.4891062,114.414789615,4
15:0:3,30.489106223333334,114.414789595,4
15:0:4,30.48910568166667,114.414789355,4
15:0:5,30.489102641666666,114.41478295833333,4
15:0:6,30.489102206666665,114.41477283166667,4
15:0:7,30.489104293333334,114.4147619,4
15:0:8,30.489108415,114.414754115,4
15:0:9,30.489116023333334,114.414750495,4
15:0:10,30.489123855,114.414746925,4
15:0:11,30.489130843333335,114.41474685,4
15:0:12,30.489131288333333,114.41474627,5
15:0:13,30.489130518333333,114.41474633166666,5
15:0:14,30.489130235,114.41474622666667,5
15:0:15,30.489130188333334,114.41474612833333,5
15:0:16,30.489130196666668,114.41474616333333,5
15:0:17,30.4891302,114.41474592333333,5
15:0:18,30.489130201666665,114.41474593166667,5
15:0:19,30.489130138333334,114.41474591,5
15:0:20,30.489130076666665,114.41474573666666,5
15:0:21,30.48912997,114.41474603333333,5
15:0:22,30.489129958333333,114.4147464,5
15:0:23,30.489129906666665,114.41474637166667,5
15:0:24,30.489128981666667,114.41474549833333,5
15:0:25,30.489129071666667,114.41474532,5
15:0:26,30.489128906666668,114.41474526833333,5
15:0:27,30.489128858333334,114.41474505333333,5
15:0:28,30.489128775,114.41474508166667,5
15:0:29,30.489128726666667,114.41474472333333,5
15:0:30,30.489128775,114.41474282166666,5
15:0:31,30.489128333333333,114.41474317833334,5
15:0:32,30.48912831333333,114.41474325833333,5
15:0:33,30.489128308333335,114.41474319333334,5
15:0:34,30.489128283333333,114.41474315166667,5
15:0:35,30.489128333333333,114.41474301833334,5
15:0:36,30.489128373333333,114.41474298666667,5
15:0:37,30.489128288333333,114.414742885,5
15:0:38,30.48912831333333,114.41474286,5
15:0:39,30.489128328333333,114.41474286666667,5
15:0:40,30.489128308333335,114.41474288333333,5
15:0:41,30.489128391666668,114.41474294833333,5
15:0:42,30.48912836,114.414742875,5
15:0:43,30.489128408333332,114.41474301,5
15:0:44,30.489128443333332,114.41474311,5
15:0:45,30.489128461666667,114.41474295333333,5
15:0:46,30.489128478333335,114.41474297166667,5
15:0:47,30.489128473333334,114.414742895,5
15:0:48,30.489128443333332,114.414742795,5
15:0:49,30.4891286,114.41474263166667,5
15:0:50,30.489128653333335,114.414742645,5
15:0:51,30.489128668333333,114.41474265166667,5
15:0:52,30.489128605,114.41474268333333,5
15:0:53,30.489128603333334,114.41474265833334,5
15:0:54,30.489128623333333,114.41474268,5
15:0:55,30.489128635,114.414742695,5
15:0:56,30.489128641666667,114.414742715,5
15:0:57,30.489128653333335,114.41474273,5
15:0:58,30.489128675,114.41474270333333,5
15:0:59,30.489128675,114.41474271166666,5
15:1:0,30.489128676666667,114.414742725,5
15:1:1,30.489128675,114.41474273,5
15:1:2,30.489128691666668,114.41474272833334,5
15:1:3,30.489128701666665,114.41474272,5
15:1:4,30.489128711666666,114.41474271166666,5
15:1:5,30.489128708333332,114.41474269833333,5
15:1:6,30.4891287,114.41474265666666,5
15:1:7,30.4891287,114.41474262833333,5
15:1:8,30.489128718333333,114.41474262166666,5
15:1:9,30.48912873,114.41474260833333,5
15:1:10,30.489128735,114.41474258666666,5
15:1:11,30.489128735,114.41474256666666,5
15:1:12,30.489128738333335,114.41474254833334,5
15:1:13,30.489128746666665,114.41474253333334,5
15:1:14,30.489128766666667,114.41474253833333,5
15:1:15,30.48912878166667,114.41474254166667,5
15:1:16,30.489128801666666,114.41474255,5
15:1:17,30.489128808333334,114.41474254333333,5
15:1:18,30.489128813333334,114.41474253,5
15:1:19,30.489128833333332,114.414742545,5
15:1:20,30.48912886,114.41474255833333,5
15:1:21,30.489128875,114.41474255,5
15:1:22,30.489128861666668,114.41474252166667,5
15:1:23,30.48912887,114.41474253333334,5
15:1:24,30.48912887,114.41474251833333,5
15:1:25,30.489128853333334,114.41474250666667,5
15:1:26,30.48912882833333,114.4147425,5
15:1:27,30.48912884,114.41474250166667,5
15:1:28,30.489128851666667,114.41474250333333,5
15:1:29,30.48912884,114.414742515,5
15:1:30,30.489128843333333,114.414742495,5
15:1:31,30.489128836666666,114.41474247333333,5
15:1:32,30.48912884,114.41474245833334,5
15:1:33,30.489128858333334,114.41474241666667,5
15:1:34,30.489128856666667,114.41474240666666,5
15:1:35,30.489128855,114.41474239833333,5
15:1:36,30.489128848333333,114.41474239833333,5
15:1:37,30.48912885,114.41474240833334,5
15:1:38,30.489128846666667,114.41474241666667,5
15:1:39,30.4891288,114.414742425,5
15:1:40,30.489128788333332,114.41474242,5
15:1:41,30.489128793333332,114.41474242333334,5
15:1:42,30.489128778333335,114.414742425,5
15:1:43,30.48912875,114.41474245166667,5
15:1:44,30.489128735,114.41474247,5
15:1:45,30.4891287,114.414742455,5
15:1:46,30.489128693333335,114.41474247166667,5
15:1:47,30.489128685,114.41474247,5
15:1:48,30.489128678333334,114.41474247,5
15:1:49,30.489128675,114.41474246,5
15:1:50,30.489128678333334,114.41474244833333,5
15:1:51,30.489128648333335,114.414742415,5
15:1:52,30.489128655000002,114.41474240833334,5
15:1:53,30.489128656666665,114.41474240333334,5
15:1:54,30.489128655000002,114.41474238666666,5
15:1:55,30.489128653333335,114.414742375,5
15:1:56,30.489128651666668,114.41474235,5
15:1:57,30.48912861,114.41474234333333,5
15:1:58,30.489128568333335,114.41474231666666,5
15:1:59,30.489128525,114.41474228833333,5
15:2:0,30.489128516666668,114.41474227666667,5
15:2:1,30.489128498333333,114.41474226833333,5
15:2:2,30.489128515,114.41474226166666,5
15:2:3,30.489128505,114.41474225833333,5
15:2:4,30.48912851,114.41474225833333,5
15:2:5,30.489128511666667,114.41474227,5
15:2:6,30.48912848333333,114.414742255,5
15:2:7,30.489128456666666,114.41474225333333,5
15:2:8,30.489128406666666,114.41474224833334,5
15:2:9,30.489128371666666,114.41474223833333,5
15:2:10,30.489128353333335,114.41474221,5
15:2:11,30.48912834,114.41474222833334,5
15:2:12,30.489128331666667,114.41474226,5
15:2:13,30.489128293333334,114.41474227833334,5
15:2:14,30.489128241666666,114.41474227333333,5
15:2:15,30.48912818,114.41474225833333,5
15:2:16,30.489128105,114.41474224166667,5
